医院,姓名,科室,评分,擅长,简介
南方医科大学南方医院,王宗发,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南方医科大学南方医院,周再高,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南方医科大学南方医院,邓燕,中医皮肤科,3.3,中医皮肤科常见病、多发病诊治,主任医师，中医皮肤科专科，从事临床工作多年，具有丰富的临床经验。
南方医科大学珠江医院,邱贤文,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南方医科大学珠江医院,张堂德,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
中山大学附属第五医院,马寒,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市妇幼保健院,邓全芝,皮肤性病科,3.2,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,房思宁,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,吕晓萍,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,梅忠喜,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,童秋生,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,张江林,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,张雅洁,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
深圳市人民医院,郑利雄,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
香港大学深圳医院,李浩,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,陈小玫,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,郭在培,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,蒋献,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,雷观鲁,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,黎静宜,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,李利,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,李萌萌,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,李薇,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,刘宏杰,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,陆佑之,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,吕小岩,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,冉玉平,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,汪盛,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,王琳,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,熊琳,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,薛斯亮,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,张敏,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,张然,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,张谊芝,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川大学华西医院,周光平,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,戴耕武,皮肤美容,3.3,皮肤美容常见病、多发病诊治,主任医师，皮肤美容专科，从事临床工作多年，具有丰富的临床经验。
四川省人民医院,陈金,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,陈美明,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,陈琦,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,陈学军,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,陈玉平,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,崔凡,皮肤性病科,5.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,段西凌,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,付柏林,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,何泸,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,何迅,皮肤性病科,4.2,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,翦大明,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,李灵,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,李志清,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,林新瑜,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,刘伟,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,卢伟,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,宋翔,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,唐素华,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,万慧颖,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,王倩,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,王勤,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,王尚兰,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,吴新生,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,夏邦志,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,谢震,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
四川省人民医院,张丽霞,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,程浩,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,何剑萍,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,叶俊,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,虞海燕,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,周强,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
浙江大学医学院附属邵逸夫医院,朱可建,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆市人民医院,林兰,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,陈爱军,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,陈瑾,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,方圣,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,高永良,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,黄琨,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,李桂明,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属第二医院,李惠,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
重庆医科大学附属儿童医院,李红梅,小儿皮肤科,3.6,儿童湿疹、儿童特应性皮炎、儿童银屑病,主任医师，小儿皮肤科专科，擅长儿童皮肤病的诊治。
珠海市人民医院,黄芳,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
珠海市人民医院,王际童,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
珠海市人民医院,张姝,中医皮肤科,3.1,中医皮肤科常见病、多发病诊治,主任医师，中医皮肤科专科，从事临床工作多年，具有丰富的临床经验。
西安交通大学第一附属医院,牟宽厚,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
西安交通大学第一附属医院,郑焱,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
西安交通大学第一附属医院,周艳,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,陈斌,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,范卫新,皮肤性病科,4.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,侯麦花,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,刘彦群,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,鲁严,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,骆丹,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,苏忠兰,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,孙蔚凌,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,王大光,皮肤性病科,4.1,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,吴迪,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,夏济平,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,许阳,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,薛筑云,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,尹志强,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,张美华,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,赵辨,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
江苏省人民医院,周炳荣,皮肤性病科,4.1,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南京鼓楼医院,包军,皮肤性病科,3.5,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南京鼓楼医院,顾富祥,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南京鼓楼医院,李志瑜,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
南京鼓楼医院,刘军,皮肤性病科,3.6,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,祝戎飞,过敏反应科,3.7,过敏反应科常见病、多发病诊治,主任医师，过敏反应科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,陈兴平,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,邓云华,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,李慎秋,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,刘冬先,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,徐祖森,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属同济医院,张勇,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,曾敬思,皮肤性病科,3.7,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,曾昭明,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,陈思远,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,冯爱平,皮肤性病科,4.4,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,黄长征,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,李家文,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,李延,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,林能兴,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,刘厚君,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,刘贞富,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,陶娟,皮肤性病科,3.9,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,涂亚庭,皮肤性病科,4.0,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,王椿森,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
华中科技大学同济医学院附属协和医院,郑岳臣,皮肤性病科,3.8,过敏性皮肤病、色素性皮肤病、皮肤肿瘤、性传播疾病,主任医师，皮肤科专科，从事皮肤病临床诊疗工作多年。
